Seed_browse_node_id,seasonality,SeedASIN,Rec_ParentASIN,Seed_PTD,SeedGVBand,Rec_browse_root,brandaffinity,IsPublishable,Seed_itk,Rec_itk,colorscore,RecGVBand,Rec_browse_node_id,pricescore,Prob_score,Weighted_Score,RecASIN,reviewratingscore,freshness,Seed_browse_root,Rec_PTD
2154579051,1.0,B017XIP722,B01GNXZ4N0,191,C,cn-apparel,0.0,False,flat-front-shorts,novelty-t-shirts,0.94,F,2154531051,0.64,0.021,-3.862,B01GK9BWSS,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP722,B01DBXBVNC,191,C,cn-apparel,0.0,False,flat-front-shorts,novelty-t-shirts,0.98,D,2154531051,1.0,0.161,-1.649,B01BO0ADYW,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP722,B01AYXX92I,191,C,cn-apparel,0.0,False,flat-front-shorts,fashion-t-shirts,1.0,E,2154531051,0.58,0.018,-4.004,B019EGXOKS,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP722,B01E0ZS6I8,191,C,cn-apparel,0.0,False,flat-front-shorts,fashion-t-shirts,1.0,F,2154531051,0.71,0.037,-3.254,B0171IFYSG,0.5,1.0,cn-apparel,181
2154579051,0.5,B017XIP722,B01FJVEGFE,191,C,cn-apparel,0.0,False,flat-front-shorts,novelty-t-shirts,0.98,F,2154531051,0.96,0.033,-3.38,B01AKUMIC2,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP722,B01J6QNTAG,191,C,cn-apparel,0.0,False,flat-front-shorts,novelty-t-shirts,1.0,F,2154531051,0.65,0.027,-3.6,B01ITHIUGQ,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP722,B01ES4DPDC,191,C,cn-apparel,0.0,False,flat-front-shorts,athletic-shirts,0.86,F,2154531051,0.64,0.016,-4.135,B01ES4DPDC,0.5,1.0,cn-apparel,181
2154579051,0.5,B017XIP722,B01M5HU526,191,C,cn-apparel,0.0,False,flat-front-shorts,polo-shirts,0.77,E,2154531051,0.99,0.019,-3.923,B01HU0GUYC,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP722,B01AKUNLB4,191,C,cn-apparel,0.0,False,flat-front-shorts,novelty-t-shirts,0.94,E,304746071,0.94,0.106,-2.131,B0168X3ECS,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP722,B00RCKQI34,191,C,cn-apparel,0.0,False,flat-front-shorts,fashion-t-shirts,0.94,F,2154531051,0.55,0.012,-4.382,B00C4YRUO4,0.5,1.0,cn-apparel,181
2154579051,0.4,B017XIP722,B0185YZZ84,191,C,cn-apparel,0.0,False,flat-front-shorts,novelty-t-shirts,0.98,F,2154531051,0.96,0.012,-4.43,B00THNZ4LQ,0.5,0.75,cn-apparel,181
2154579051,1.0,B017XIP722,B01IBYCKX6,191,C,cn-apparel,0.0,False,flat-front-shorts,novelty-t-shirts,0.94,E,2154531051,0.89,0.082,-2.42,B017UT5AAS,0.5,1.0,cn-apparel,181
2154579051,0.4,B017XIP722,B01H4AFG8O,191,C,cn-apparel,0.0,False,flat-front-shorts,button-down-shirts,0.98,F,2154533051,0.89,0.017,-4.083,B01ES22N46,0.5,1.0,cn-apparel,181
2154579051,0.5,B017XIP722,B01GG5TBJ8,191,C,cn-apparel,0.0,False,flat-front-shorts,henley-shirts,0.98,E,2154531051,1.0,0.041,-3.149,B017RX1V0U,0.5,1.0,cn-apparel,181
2154579051,0.4,B017XIP722,B01J91DHQE,191,C,cn-apparel,0.0,False,flat-front-shorts,fashion-t-shirts,0.98,E,2154531051,0.96,0.025,-3.68,B01HHBVJKE,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP722,B01EW4UXL0,191,C,cn-apparel,0.0,False,flat-front-shorts,novelty-t-shirts,1.0,F,304654071,0.5,0.011,-4.465,B00B6E3OO8,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP722,B01CO5UP94,191,C,cn-apparel,0.0,False,flat-front-shorts,athletic-shirts,1.0,F,2154531051,0.55,0.015,-4.177,B01B21F5E6,0.5,1.0,cn-apparel,181
2154579051,0.5,B017XIP722,B01M30JGVZ,191,C,cn-apparel,0.0,False,flat-front-shorts,novelty-t-shirts,0.86,E,2152159051,1.0,0.028,-3.558,B00BN5LLJU,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP722,B01E11A65M,191,C,cn-apparel,0.0,False,flat-front-shorts,fashion-t-shirts,0.98,F,2154531051,0.58,0.017,-4.072,B016J4FS0M,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP722,B01FQ476BU,191,C,cn-apparel,0.0,False,flat-front-shorts,fashion-t-shirts,0.98,E,2154531051,1.0,0.161,-1.649,B01EKMRO1G,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP722,B01G7JHV40,191,C,cn-apparel,0.0,False,flat-front-shorts,fashion-t-shirts,0.98,D,2154531051,1.0,0.161,-1.649,B01EIGJY3A,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP722,B00RCJP0ES,191,C,cn-apparel,0.0,False,flat-front-shorts,novelty-t-shirts,0.98,E,2154531051,0.69,0.015,-4.187,B003WYBFM8,0.5,0.75,cn-apparel,181
2154579051,0.4,B017XIP722,B00TBTE7AK,191,C,cn-apparel,0.0,False,flat-front-shorts,athletic-shirts,0.77,F,2154531051,0.97,0.013,-4.338,B00TBTE7AK,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP722,B01CQ7QA8U,191,C,cn-apparel,0.0,False,flat-front-shorts,athletic-shirts,0.14,F,2154531051,1.0,0.082,-2.417,B01AUJRBW0,0.99,1.0,cn-apparel,181
2154579051,1.0,B017XIP722,B01FKRAVBK,191,C,cn-apparel,0.0,False,flat-front-shorts,fashion-t-shirts,1.0,F,2154531051,0.55,0.015,-4.177,B01FKK7UE8,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP722,B01D23601O,191,C,cn-apparel,0.0,False,flat-front-shorts,novelty-t-shirts,0.94,E,2154531051,0.7,0.029,-3.516,B010U84CAK,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP722,B01DQKA87K,191,C,cn-apparel,0.0,False,flat-front-shorts,fashion-t-shirts,0.98,F,2154531051,0.91,0.103,-2.168,B016UJ7P4I,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP722,B01DR6UCSS,191,C,cn-apparel,0.0,False,flat-front-shorts,fashion-t-shirts,0.66,E,2154531051,0.82,0.022,-3.779,B01B862A02,0.5,1.0,cn-apparel,181
2154579051,0.5,B017XIP722,B01GGB0YR0,191,C,cn-apparel,0.0,False,flat-front-shorts,henley-shirts,1.0,F,2154531051,1.0,0.044,-3.081,B01BFJE4AQ,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP722,B01BE2VQC8,191,C,cn-apparel,0.0,False,flat-front-shorts,novelty-t-shirts,1.0,F,2154531051,0.94,0.127,-1.927,B019R2XJ4A,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP722,B01E1KEHRG,191,C,cn-apparel,0.0,False,flat-front-shorts,novelty-t-shirts,0.94,E,2154531051,0.88,0.077,-2.478,B01AK3VGK4,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP722,B01CO0KV5C,191,C,cn-apparel,0.0,False,flat-front-shorts,fashion-t-shirts,0.98,F,2154531051,0.58,0.017,-4.072,B01AT2CMTK,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP722,B01FH2NCX2,191,C,cn-apparel,0.0,False,flat-front-shorts,novelty-t-shirts,1.0,E,2154531051,0.6,0.02,-3.889,B01DX1K9JE,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP722,B01DL4YZ48,191,C,cn-apparel,0.0,False,flat-front-shorts,button-down-shirts,0.77,F,2154533051,0.78,0.026,-3.635,B01AW507K0,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP722,B01962QIAI,191,C,cn-apparel,0.0,False,flat-front-shorts,fashion-t-shirts,0.14,D,2154531051,1.0,0.011,-4.515,B016OTCDT6,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP722,B01CU56G1Y,191,C,cn-apparel,0.0,False,flat-front-shorts,button-down-shirts,0.98,F,2154533051,0.51,0.011,-4.476,B01CU56G1Y,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP722,B01FMR2Z4O,191,C,cn-apparel,0.0,False,flat-front-shorts,novelty-t-shirts,0.98,F,2154531051,0.59,0.018,-4.014,B01EBIKSMG,0.5,1.0,cn-apparel,181
2154579051,0.5,B017XIP722,B01MCWGLFX,191,C,cn-apparel,0.0,False,flat-front-shorts,novelty-t-shirts,0.98,F,2154531051,1.0,0.041,-3.149,B00BR01JIY,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP722,B01E0GI1Y6,191,C,cn-apparel,0.0,False,flat-front-shorts,fashion-t-shirts,0.98,E,2154531051,0.75,0.043,-3.091,B01D1U3T08,0.5,1.0,cn-apparel,181
2154579051,0.4,B017XIP722,B01G8MIQ90,191,C,cn-apparel,0.0,False,flat-front-shorts,fashion-t-shirts,1.0,F,2154531051,0.98,0.029,-3.496,B01EOFGBD6,0.5,1.0,cn-apparel,181
2154579051,0.5,B017XIP722,B01MQ48BCZ,191,C,cn-apparel,0.0,False,flat-front-shorts,novelty-t-shirts,1.0,F,2152159051,0.93,0.03,-3.484,B014HTF1MG,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP722,B01GW94NV4,191,C,cn-apparel,0.0,False,flat-front-shorts,fashion-t-shirts,0.98,F,2154531051,0.52,0.012,-4.418,B01G2DF10M,0.5,1.0,cn-apparel,181
2154579051,0.4,B017XIP722,B01GWACMUM,191,C,cn-apparel,0.0,False,flat-front-shorts,athletic-shirts,0.94,E,2154531051,0.97,0.023,-3.758,B01GVEX014,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP722,B01DP3TAZO,191,C,cn-apparel,0.0,False,flat-front-shorts,fashion-t-shirts,0.98,F,2154531051,0.91,0.103,-2.168,B016UJ711U,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP722,B019XB2MW0,191,C,cn-apparel,0.0,False,flat-front-shorts,fashion-t-shirts,0.94,F,2154531051,0.96,0.118,-2.016,B015Y8L6KU,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP722,B01DR6UZNA,191,C,cn-apparel,0.0,False,flat-front-shorts,novelty-t-shirts,0.77,F,2154531051,1.0,0.086,-2.365,B01B862FW0,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP722,B01EWYUR3E,191,C,cn-apparel,0.0,False,flat-front-shorts,novelty-t-shirts,1.0,F,2154531051,0.98,0.155,-1.696,B012ZGMYY6,0.5,1.0,cn-apparel,181
2154579051,0.4,B017XIP722,B01HEUA5KS,191,C,cn-apparel,0.0,False,flat-front-shorts,novelty-t-shirts,1.0,F,2154531051,0.92,0.021,-3.842,B01E9LOZ2E,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP722,B00KQFKXO2,191,C,cn-apparel,0.0,False,flat-front-shorts,athletic-shirts,0.94,F,2154531051,0.67,0.012,-4.439,B00KQFKXO2,0.5,0.75,cn-apparel,181
2154579051,0.4,B017XIP722,B01IRNRJFU,191,C,cn-apparel,0.0,False,flat-front-shorts,fashion-t-shirts,1.0,E,2154531051,0.92,0.021,-3.842,B01CRE5BGE,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP722,B01AKWVJ4S,191,C,cn-apparel,0.0,False,flat-front-shorts,fashion-t-shirts,0.98,F,2154531051,0.75,0.043,-3.091,B017OVHA5K,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP722,B01FY8CUX2,191,C,cn-apparel,0.0,False,flat-front-shorts,button-down-shirts,0.98,E,2154533051,0.58,0.017,-4.072,B01EVHHCN0,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP722,B01GILDCOK,191,C,cn-apparel,0.0,False,flat-front-shorts,fashion-t-shirts,0.14,F,2154531051,1.0,0.011,-4.515,B01F7QZFZQ,0.5,1.0,cn-apparel,181
2154579051,0.4,B017XIP722,B01HHRA6GG,191,C,cn-apparel,0.0,False,flat-front-shorts,fashion-t-shirts,0.98,E,2154531051,1.0,0.031,-3.449,B01FNUQAQY,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP722,B01DIN8IZE,191,C,cn-apparel,0.0,False,flat-front-shorts,novelty-t-shirts,0.94,E,2154531051,0.56,0.013,-4.324,B01BNSMPXW,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP722,B01GILKHU2,191,C,cn-apparel,0.0,False,flat-front-shorts,novelty-t-shirts,1.0,F,2154531051,0.51,0.012,-4.408,B01GGC349O,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP722,B01DE7272E,191,C,cn-apparel,0.0,False,flat-front-shorts,novelty-t-shirts,1.0,F,2154531051,0.99,0.163,-1.638,B01BEA51DK,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP722,B01DR34Y1C,191,C,cn-apparel,0.0,False,flat-front-shorts,fashion-t-shirts,1.0,E,2154531051,0.58,0.018,-4.004,B01BI9VVYK,0.5,1.0,cn-apparel,181
2154579051,0.4,B017XIP722,B013ZLKHI0,191,C,cn-apparel,0.0,False,flat-front-shorts,fashion-t-shirts,1.0,E,2154531051,1.0,0.016,-4.131,B00T7TWNF0,0.5,0.75,cn-apparel,181
2154579051,1.0,B017XIP722,B01ET239RK,191,C,cn-apparel,0.0,False,flat-front-shorts,athletic-shirts,0.45,E,2154531051,0.93,0.021,-3.861,B01DSOIY84,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP722,B01EEL38G8,191,C,cn-apparel,0.0,False,flat-front-shorts,athletic-shirts,0.14,F,2154531051,1.0,0.011,-4.515,B01DSOIYAW,0.5,1.0,cn-apparel,181
2154579051,0.4,B017XIP722,B01L8MG08O,191,C,cn-apparel,0.0,False,flat-front-shorts,fashion-t-shirts,1.0,E,2154531051,0.85,0.014,-4.246,B01GOK56XU,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP722,B019X2FDDE,191,C,cn-apparel,0.0,False,flat-front-shorts,button-down-shirts,0.94,F,2154533051,0.59,0.016,-4.151,B019X2FDDE,0.5,1.0,cn-apparel,181
2154579051,0.5,B017XIP722,B01GJTR486,191,C,cn-apparel,0.0,False,flat-front-shorts,athletic-shirts,0.98,B,2154531051,0.98,0.037,-3.264,B01ECAQDAY,0.5,1.0,cn-apparel,181
2154579051,0.4,B017XIP722,B01F1PXBP4,191,C,cn-apparel,0.0,False,flat-front-shorts,fashion-t-shirts,0.98,E,2154531051,0.94,0.022,-3.795,B01CUSQVCK,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP722,B00QUNQRVM,191,C,cn-apparel,0.0,False,flat-front-shorts,novelty-t-shirts,0.98,F,2152155051,1.0,0.083,-2.399,B00FDV3S9G,0.5,0.75,cn-apparel,181
2154579051,1.0,B017XIP722,B00QUKUDOM,191,C,cn-apparel,0.0,False,flat-front-shorts,fashion-t-shirts,1.0,F,2154531051,1.0,0.089,-2.33,B00076ZRVO,0.5,0.75,cn-apparel,181
2154579051,1.0,B017XIP722,B013YPMXDE,191,C,cn-apparel,0.0,False,flat-front-shorts,button-down-shirts,0.98,F,2154533051,0.66,0.013,-4.361,B00UL8L4H4,0.5,0.75,cn-apparel,181
2154579051,1.0,B017XIP722,B01CRCUB2K,191,C,cn-apparel,0.0,False,flat-front-shorts,novelty-t-shirts,0.98,F,2154531051,0.58,0.017,-4.072,B00CPU1MM8,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP722,B019HQ0AIY,191,C,cn-apparel,0.0,False,flat-front-shorts,button-down-shirts,0.94,F,2154533051,0.82,0.056,-2.824,B019HQ0AIY,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP722,B01D1WEJ78,191,C,cn-apparel,0.0,False,flat-front-shorts,athletic-shirts,0.86,C,2154531051,0.96,0.092,-2.289,B01AK8LEL0,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP722,B01AK99KXS,191,C,cn-apparel,0.0,False,flat-front-shorts,athletic-shirts,0.14,E,2154531051,0.99,0.078,-2.475,B01AK99KXS,0.99,1.0,cn-apparel,181
2154579051,0.5,B017XIP722,B01FJUW21U,191,C,cn-apparel,0.0,False,flat-front-shorts,novelty-t-shirts,0.98,F,2154531051,0.94,0.029,-3.495,B01AKUMDR2,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP722,B019MHZ2X6,191,C,cn-apparel,0.0,False,flat-front-shorts,polo-shirts,1.0,E,2154532051,0.81,0.064,-2.677,B015Y8RB1S,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP722,B01GN6TKKU,191,C,cn-apparel,0.0,False,flat-front-shorts,novelty-t-shirts,0.98,F,2154531051,0.89,0.093,-2.283,B01ESXZJ6Y,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP722,B01G7JHV40,191,C,cn-apparel,0.0,False,flat-front-shorts,fashion-t-shirts,0.45,D,2154531051,0.98,0.027,-3.573,B01EIGJHPA,0.5,1.0,cn-apparel,181
2154579051,0.5,B017XIP722,B01M28RP1F,191,C,cn-apparel,0.0,False,flat-front-shorts,polo-shirts,0.77,F,2152159051,0.98,0.018,-3.981,B01HU0L1KK,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP722,B01ET1F1J0,191,C,cn-apparel,0.0,False,flat-front-shorts,fashion-t-shirts,0.66,E,2154531051,1.0,0.061,-2.741,B01DMUOBMC,0.5,1.0,cn-apparel,181
2154579051,0.5,B017XIP722,B01M2BEKGY,191,C,cn-apparel,0.0,False,flat-front-shorts,novelty-t-shirts,0.98,E,2152159051,1.0,0.041,-3.149,B00CU6OOB8,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP722,B01CONUAVY,191,C,cn-apparel,0.0,False,flat-front-shorts,fashion-t-shirts,0.98,F,2154531051,0.75,0.043,-3.091,B01AT2CQ4G,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP722,B01F3NINU2,191,C,cn-apparel,0.0,False,flat-front-shorts,polo-shirts,0.19,D,2154532051,0.97,0.011,-4.517,B01D8KLY12,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP722,B01GILEQE0,191,C,cn-apparel,0.0,False,flat-front-shorts,novelty-t-shirts,0.98,F,2154531051,0.5,0.011,-4.534,B01GGC4WRM,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP722,B01CR30GME,191,C,cn-apparel,0.0,False,flat-front-shorts,novelty-t-shirts,0.98,F,2154531051,0.8,0.057,-2.803,B019FABLEY,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP722,B01CR3Q6UU,191,C,cn-apparel,0.0,False,flat-front-shorts,athletic-shirts,0.98,F,2154531051,0.91,0.103,-2.168,B01AH144WQ,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP722,B00RCJQN4E,191,C,cn-apparel,0.0,False,flat-front-shorts,novelty-t-shirts,0.98,E,2154531051,0.75,0.021,-3.841,B003WXKZA2,0.5,0.75,cn-apparel,181
2154579051,1.0,B017XIP722,B01DCRI018,191,C,cn-apparel,0.0,False,flat-front-shorts,novelty-t-shirts,0.14,F,2154531051,1.0,0.011,-4.515,B015ZXLYTW,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP722,B01E13ML80,191,C,cn-apparel,0.0,False,flat-front-shorts,fashion-t-shirts,1.0,F,2154531051,0.67,0.03,-3.485,B01E13ML80,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP722,B01E10M0JI,191,C,cn-apparel,0.0,False,flat-front-shorts,fashion-t-shirts,0.26,E,2154531051,0.95,0.012,-4.394,B016W7ZHOI,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP722,B01LWB1WT9,191,C,cn-sporting-goods,0.0,False,flat-front-shorts,athletic-shirts,0.98,F,836313051,1.0,0.161,-1.649,B006U0XJ0W,0.5,1.0,cn-apparel,181
2154579051,0.4,B017XIP722,B01MD0G6OS,191,C,cn-apparel,0.0,False,flat-front-shorts,polo-shirts,0.77,E,2154532051,0.99,0.014,-4.223,B00BGVJK3K,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP722,B01D1WEJ78,191,C,cn-apparel,0.0,False,flat-front-shorts,athletic-shirts,0.98,C,2154531051,1.0,0.161,-1.649,B01AK8KFX8,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP722,B01GIL46OU,191,C,cn-apparel,0.0,False,flat-front-shorts,novelty-t-shirts,1.0,F,2154531051,0.58,0.018,-4.004,B01GIFEPYC,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP722,B018765AS0,191,C,cn-apparel,0.0,False,flat-front-shorts,polo-shirts,1.0,D,2154532051,0.94,0.064,-2.677,B00TIWZFPQ,0.5,0.75,cn-apparel,181
2154579051,0.4,B017XIP722,B00T92Z6D6,191,C,cn-apparel,0.0,False,flat-front-shorts,novelty-t-shirts,0.98,E,2154531051,1.0,0.015,-4.199,B00BPXSRBA,0.5,0.75,cn-apparel,181
2154579051,1.0,B017XIP722,B019XBUGUA,191,C,cn-apparel,0.0,False,flat-front-shorts,polo-shirts,0.98,E,2154532051,0.86,0.079,-2.457,B015Y8KCL4,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP722,B01AB0ME6Q,191,C,cn-apparel,0.0,False,flat-front-shorts,novelty-t-shirts,0.98,F,2154531051,0.58,0.017,-4.072,B01AB0ME6Q,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP722,B01E1KV5PS,191,C,cn-apparel,0.0,False,flat-front-shorts,novelty-t-shirts,0.94,F,2154531051,0.96,0.118,-2.016,B01AK3Z60K,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP722,B01DIB4CFG,191,C,cn-apparel,0.0,False,flat-front-shorts,henley-shirts,0.19,D,2154531051,1.0,0.013,-4.344,B01CTC95RA,0.5,1.0,cn-apparel,181
2154579051,0.5,B017XIP722,B01GSDJ93Q,191,C,cn-apparel,0.0,False,flat-front-shorts,fashion-t-shirts,1.0,D,2154531051,0.75,0.011,-4.523,B01DWVDO6K,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP722,B0186MAMWY,191,C,cn-apparel,0.0,False,flat-front-shorts,novelty-t-shirts,1.0,E,2152159051,0.83,0.035,-3.311,B00IVEDZO0,0.5,0.75,cn-apparel,181
2154579051,1.0,B017XIP722,B01E05O9XE,191,C,cn-apparel,0.0,False,flat-front-shorts,novelty-t-shirts,0.98,E,2154531051,0.55,0.014,-4.245,B01D9683YG,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP722,B01GILGNOG,191,C,cn-apparel,0.0,False,flat-front-shorts,novelty-t-shirts,0.98,F,2154531051,0.5,0.011,-4.534,B01GGC4826,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP722,B01D1WK2VU,191,C,cn-apparel,0.0,False,flat-front-shorts,athletic-shirts,0.98,E,2154531051,0.94,0.12,-1.995,B01B4GQF3E,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP722,B01COC728Y,191,C,cn-apparel,0.0,False,flat-front-shorts,polo-shirts,0.98,F,2154532051,0.63,0.022,-3.784,B01AMLG76M,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP722,B01DCW9F5I,191,C,cn-apparel,0.0,False,flat-front-shorts,novelty-t-shirts,0.14,E,2154531051,1.0,0.011,-4.515,B01B3YSHNI,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP722,B0195J2UXQ,191,C,cn-apparel,0.0,False,flat-front-shorts,button-down-shirts,0.98,E,2154533051,0.58,0.017,-4.072,B0161IP0D6,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP722,B0183S6LAS,191,C,cn-apparel,0.0,False,flat-front-shorts,novelty-t-shirts,0.98,E,2154531051,0.74,0.02,-3.899,B00S16BQ12,0.5,0.75,cn-apparel,181
2154579051,1.0,B017XIP722,B01E2DUEF6,191,C,cn-apparel,0.0,False,flat-front-shorts,novelty-t-shirts,0.14,E,2154531051,1.0,0.011,-4.515,B01D8WZTMU,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP722,B01EXM1CQG,191,C,cn-apparel,0.0,False,flat-front-shorts,fashion-t-shirts,0.35,F,2154531051,0.98,0.02,-3.914,B01C5M2GRK,0.5,1.0,cn-apparel,181
2154579051,0.4,B017XIP722,B01HLHJ924,191,C,cn-apparel,0.0,False,flat-front-shorts,novelty-t-shirts,1.0,E,2154531051,0.83,0.013,-4.361,B01CSJ1QT4,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP722,B00RCLVL2G,191,C,cn-apparel,0.0,False,flat-front-shorts,novelty-t-shirts,1.0,E,2154531051,0.9,0.052,-2.907,B000U60N74,0.5,0.75,cn-apparel,181
2154579051,1.0,B017XIP722,B00QV4ZVYO,191,C,cn-apparel,0.0,False,flat-front-shorts,novelty-t-shirts,1.0,F,2154531051,0.75,0.022,-3.773,B0095IPRY2,0.5,0.75,cn-apparel,181
2154579051,0.4,B017XIP722,B01J0CKEDQ,191,C,cn-apparel,0.0,False,flat-front-shorts,fashion-t-shirts,1.0,F,2154531051,0.99,0.031,-3.438,B01HHBW1II,0.5,1.0,cn-apparel,181
2154579051,0.5,B017XIP722,B00QUNQRVM,191,C,cn-apparel,0.0,False,flat-front-shorts,novelty-t-shirts,0.86,F,2152155051,1.0,0.013,-4.308,B00EVH6AUC,0.5,0.75,cn-apparel,181
2154579051,1.0,B017XIP722,B01E0GHDN6,191,C,cn-apparel,0.0,False,flat-front-shorts,fashion-t-shirts,1.0,E,2154531051,1.0,0.171,-1.58,B01D1U2GJ8,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP722,B01GILG2JW,191,C,cn-apparel,0.0,False,flat-front-shorts,novelty-t-shirts,0.98,F,2154531051,0.5,0.011,-4.534,B01GGC4PBU,0.5,1.0,cn-apparel,181
2154579051,0.5,B017XIP722,B01GQMMU44,191,C,cn-apparel,0.0,False,flat-front-shorts,novelty-t-shirts,0.77,F,2154531051,1.0,0.021,-3.865,B01EAA5KYQ,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP722,B01GILAUQ8,191,C,cn-apparel,0.0,False,flat-front-shorts,novelty-t-shirts,1.0,F,2154531051,0.59,0.019,-3.946,B01GIFEFLK,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP722,B01DP3S6TA,191,C,cn-apparel,0.0,False,flat-front-shorts,fashion-t-shirts,0.98,F,2154531051,0.68,0.029,-3.495,B016ZTP9LY,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP722,B01969Y7JU,191,C,cn-apparel,0.0,False,flat-front-shorts,fashion-t-shirts,0.98,D,2154531051,1.0,0.161,-1.649,B016OTCP8K,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP722,B01F3N9DU6,191,C,cn-apparel,0.0,False,flat-front-shorts,polo-shirts,0.19,E,2154532051,1.0,0.013,-4.344,B01D8KMHS6,0.5,1.0,cn-apparel,181
2154579051,0.4,B017XIP722,B01HS6G74G,191,C,cn-apparel,0.0,False,flat-front-shorts,fashion-t-shirts,0.98,F,2154531051,1.0,0.031,-3.449,B01H7MX76W,0.5,1.0,cn-apparel,181
2154579051,1.0,B017XIP722,B01JF74ZUO,191,C,cn-apparel,0.0,False,flat-front-shorts,fashion-t-shirts,0.98,E,2154531051,0.58,0.017,-4.072,B01CO09AJA,0.5,1.0,cn-apparel,181
2154579051,0.4,B017XIP722,B01HHRB9H6,191,C,cn-apparel,0.0,False,flat-front-shorts,athletic-shirts,0.98,E,2154531051,0.94,0.022,-3.795,B01HHCCEY8,0.5,1.0,cn-apparel,181
